timestamp,visitorid,event,itemid,transactionId
1441997822460,976356,view,455183,
1441997962131,976356,view,323735,
1441998042012,976356,view,86532,
1441997334960,1220810,view,9877,
1441997726380,976356,view,188051,
1441997672651,976356,view,298056,
1442013557744,173863,view,106741,
1442010650478,1322350,view,98071,
1442011443094,724618,view,290550,
1441982427671,171718,transaction,271405,6310.0
1441981813561,211166,view,205231,
1441982390371,171718,addtocart,291964,
1441981811433,211166,view,438484,
1441982424689,171718,transaction,256146,6310.0
1441979430086,572644,view,312728,
1441979678615,1388583,view,461686,
1441979813382,572644,view,460188,
1441979051757,572644,view,110283,
1442006135187,1403769,view,312728,
1442005880042,589239,view,231243,
1442005705338,198270,view,338395,
1442003099107,521551,view,188051,
1442006270658,427622,view,56782,
1442003009489,152963,view,252344,
1441969298724,171718,view,4067,
1441954610036,602115,view,368403,
1441953265677,283553,view,283115,
1441963990396,1169021,view,303573,
1441953190328,283553,view,38965,
1441972931714,171718,view,443875,
1441955686049,211166,view,205231,
1441994059932,1122870,view,98547,
1441992585483,971454,view,367490,
1441994002908,771313,view,98547,
1441990804675,152963,addtocart,320130,
1441991022682,152963,transaction,320130,4510.0
1441990643379,1122870,transaction,98547,7731.0
1441988849661,971454,view,119736,
1441989294065,896066,transaction,46232,7147.0
1441989039539,896066,transaction,188051,9817.0
1441990340959,198270,view,22436,
1441990335001,896066,transaction,272969,4245.0
1441990300167,896066,view,272969,
1441988889993,173863,view,173589,
1442007631772,152963,view,450082,
1442007091303,895999,view,29757,
1442016648431,521551,view,390591,
1442020738310,1098890,view,6605,
1442020812748,976356,view,389135,
1442019663969,198270,transaction,460187,10500.0
1442019578440,198270,addtocart,460187,
1442019576477,198270,view,460187,
1441987926405,152963,view,195490,
1441985096087,361041,view,217278,
1441984180415,971454,view,444190,
1441985328940,572644,view,65273,
1441984109272,572644,view,22436,
1442033725030,790524,view,222888,
1442036764822,383960,view,37029,
1441999466720,824082,view,272969,
1442002147647,1020655,view,51650,
1442001654288,976356,view,373128,
1442001217839,815805,view,162139,
1442025083918,971454,view,203594,
1442005656207,427622,view,247909,
1442014727287,808656,view,65273,
1441991337699,1145249,view,61303,
1441991299751,1122870,transaction,103242,14195.0
1441991170306,1122870,view,103242,
1441990777338,152963,view,320130,
1441987942191,971454,view,447661,
1441991709521,971454,view,128296,
1441990553264,896066,transaction,66752,3323.0
1441989512590,895999,view,278272,
1441990073432,638839,view,198784,
1441969483933,171718,view,271405,
1441954446071,470837,view,109618,
1441951299971,10175,view,445105,
1441955555951,470837,view,411934,
1441953217922,283553,view,283115,
1441980790601,572644,view,258508,
1441981429683,211166,view,205231,
1441982422901,171718,transaction,4067,6310.0
1441982725281,171718,addtocart,172894,
1441982727633,171718,addtocart,256146,
1441979677644,1388583,view,171878,
1441982333548,403525,view,329595,
1441994198440,1109474,view,65273,
1441992162575,427622,view,103242,
1441994174145,427622,view,103242,
1441993455293,1332095,view,165030,
1441995310254,771313,view,103242,
1441993659507,1332095,view,411373,
1442011368272,427622,view,290550,
1442012431730,971454,view,360922,
1442010906399,427622,view,411482,
1442010486004,316600,view,334401,
1442007263480,895999,transaction,29757,7494.0
1442006402611,1369328,view,356339,
1442008476373,198270,view,325852,
1442006958596,1322350,view,98071,
1442009471746,1394949,view,78265,
1442033974657,790524,view,222888,
1442032400617,211166,view,205231,
1442020711513,54791,view,296619,
1442020860796,976356,view,86532,
1441986972383,1172198,view,414460,
1441986044925,971454,view,415562,
1441986810981,211166,view,438484,
1441984423115,572644,view,224605,
1441984624339,971454,view,338395,
1441987115239,1272794,view,413901,
1441983845760,171718,transaction,271405,8351.0
1441987662997,895999,view,444190,
1441987643734,790524,view,222888,
1442000337941,1122870,view,448220,
1442000376231,427622,view,448220,
1442001395901,310759,view,320130,
1441998608960,976356,view,328696,
1441998014951,1122870,transaction,224605,3558.0
1441997930027,1220810,view,381941,
1441997587438,1220810,view,9877,
1441997484279,1220810,view,9877,
1441998319444,771313,view,390591,
1441998106520,198270,view,37029,
1441997680277,310759,view,167337,
1441998693386,771313,view,224605,
1441997602940,976356,view,64951,
1441998440675,976356,view,328696,
1442025996641,198270,view,349506,
1442121418748,976356,view,328696,
1442118381759,653115,view,154638,
1442100236328,824082,view,235047,
1442103046285,76909,view,412622,
1442064140987,470837,view,411934,
1442062844670,316850,view,26228,
1442069756725,198270,view,349506,
1442064230983,274264,view,176484,
1442071697274,737053,view,369933,
1442070228263,971454,view,13925,
1442071488203,971454,view,369933,
1442080566585,971454,view,206930,
1442080925513,530559,view,314801,
1442080227910,971454,view,340375,
1442080215988,971454,view,340375,
1442082111038,247235,view,277490,
1442080770299,895999,view,105815,
1442103495282,198270,view,424193,
1442106897952,530559,view,279332,
1442105051527,737053,view,367102,
1442103593519,198270,transaction,424193,3863.0
1442093462183,737053,view,338395,
1442096901315,198270,addtocart,330035,
1442095433058,198270,view,357650,
1442093582856,737053,view,227161,
1442095553102,198270,transaction,357650,1418.0
1442110399231,292344,view,367490,
1442085126100,976356,view,373128,
1442084668867,211166,view,438484,
1442049550029,283553,view,283115,
1442054314197,174972,view,337327,
1442077034262,895999,addtocart,182785,
1442076888883,198270,view,303573,
1442114287631,292344,view,384470,
1442116127774,1098890,view,6605,
1442114465573,54791,view,296619,
1442092109329,292344,view,367490,
1442091511606,198270,addtocart,92361,
1442090030087,198270,view,43267,
1442092726745,971454,view,137974,
1442049619298,283553,view,38965,
1442103226170,76909,view,38965,
1442101075554,175606,view,127995,
1442103178492,76909,view,38965,
1442102005255,737053,view,167543,
1442103156018,76909,view,241555,
1442095793315,76909,view,37115,
1442095890867,971454,view,159780,
1442096017169,76909,view,9877,
1442095808336,76909,view,283115,
1442080053610,971454,view,340375,
1442080870012,530559,view,389135,
1442082139363,247235,addtocart,277490,
1442080833225,198270,view,22436,
1442079123106,530559,view,386947,
1442082846994,530559,view,229382,
1442086446562,976356,view,373128,
1442086508244,1165148,view,219512,
1442091889990,198270,transaction,92361,9588.0
1442088044693,295384,view,337327,
1442088959820,1359187,view,58638,
1442091504521,198270,view,92361,
1442090121168,1165148,view,271930,
1442103499900,198270,addtocart,424193,
1442072973197,971454,view,325852,
1442073570683,895999,view,315543,
1442076990065,895999,view,182785,
1442077143552,895999,transaction,182785,9802.0
1442076910867,198270,addtocart,303573,
1442095950256,971454,view,159780,
1442093472622,737053,view,213834,
1442097651148,198270,view,128296,
1442097651337,198270,addtocart,128296,
1442097088671,198270,transaction,330035,6238.0
1442096899970,198270,view,330035,
1442096435572,971454,view,159780,
1442093822231,737053,view,45175,
1442071255076,1388583,view,461686,
1442082866489,971454,view,455763,
1442082834540,530559,view,63543,
1442078491256,608714,view,314579,
1442082262415,247235,transaction,277490,12557.0
1442081670353,737053,view,59467,
1442105681793,737053,view,278214,
1442084349966,198270,transaction,153778,15848.0
1442086916450,839424,view,150547,
1442086570656,1165148,view,384302,
1442073156922,198270,transaction,369158,12010.0
1442076990065,198270,transaction,303573,313.0
1442072485643,895999,view,128745,
1442092398127,737053,view,361288,
1442090804449,971454,view,271930,
1442121273101,756185,view,143185,
1442119807954,653115,view,154638,
1442118426078,653115,view,2463,
1442122259597,976356,view,389135,
1442100230666,530559,view,235047,
1442102064055,737053,addtocart,167543,
1442110144742,737053,view,241853,
1442109748424,737053,view,179807,
1442088045808,295384,view,340375,
1442086858186,1272794,view,413901,
1442083862683,198270,view,153778,
1442084545742,808656,view,65273,
1442082993903,824082,view,63543,
1442064096645,274264,view,222422,
1442101844718,737053,view,167543,
1442101846461,737053,view,152433,
1442103267754,76909,view,241555,
1442103261998,76909,view,9877,
1442102901937,76909,view,283115,
1442103341995,198270,view,8300,
1442098443991,530559,addtocart,89323,
1442103084455,76909,view,283115,
1442103096588,76909,view,37115,
1442054685588,1272794,view,413901,
1442061243046,316850,view,384157,
1442053828708,174972,view,337327,
1442095958910,76909,view,265571,
1442093648219,737053,view,361288,
1442103628929,198270,view,424193,
1442104795531,737053,view,415562,
1442080818391,530559,view,389135,
1442081185336,530559,addtocart,277490,
1442119859081,653115,view,2463,
1442121375346,976356,view,454818,
1442074269176,971454,view,13925,
1442077284494,895999,view,182785,
1442117514553,653115,view,154638,
1442114221251,1098890,view,6605,
1442117658714,653115,view,2463,
1442103129818,76909,view,250212,
1442103248024,76909,view,241555,
1442102018070,737053,view,167543,
1442103222773,76909,view,250212,
1442102166173,737053,transaction,167543,16906.0
1442101056554,815805,view,162139,
1442095481271,198270,view,357650,
1442095727875,608714,view,314579,
1442096153792,971454,view,159780,
1442095504724,198270,addtocart,357650,
1442097155922,247235,view,367102,
1442095865644,76909,view,241555,
1442098135639,198270,view,213834,
1442095470704,198270,addtocart,357650,
1442095407119,824082,view,63543,
1442080278539,971454,view,80435,
1442079257366,198270,view,244819,
1442082918470,737053,view,59467,
1442082772212,737053,view,59467,
1442080840046,530559,addtocart,389135,
1442081728334,1369328,view,356339,
1442081055809,1098890,view,6605,
1442070250395,971454,view,119736,
1442083071636,737053,view,174778,
1442086619485,1165148,addtocart,384302,
1442105263096,737053,view,367102,
1442113672853,403525,view,329595,
1442092405418,737053,view,30391,
1442092293118,737053,view,330506,
1442092544863,737053,view,186256,
1442090139267,198270,view,43267,
1442109761466,737053,view,179807,
1442121273242,756185,view,181673,
1442118442495,1322350,view,98071,
1442121482296,32252,view,133138,
1442121282424,756185,addtocart,143185,
1442076716506,1169021,view,303573,
1442072530964,1369328,view,356339,
1442076926018,971454,view,325852,
1442103292605,76909,view,9877,
1442099361142,1098890,view,6605,
1442103235582,76909,view,9877,
1442103114239,76909,view,241555,
1442095894286,76909,view,283115,
1442093922234,971454,view,456056,
1442096074390,76909,view,38965,
1442095979353,76909,view,250212,
1442097753076,198270,transaction,128296,99.0
1442093856268,737053,view,45175,
1442068667492,403525,view,329595,
1442071252020,1388583,view,171878,
1442109732828,971454,view,466008,
1442108656974,1359187,view,58638,
1442080967420,530559,view,277490,
1442082623687,737053,view,213834,
1442082614225,737053,view,59467,
1442082877123,530559,transaction,63543,475.0
1442079410567,198270,transaction,244819,1580.0
1442082663779,737053,view,213834,
1442080100323,1272794,view,413901,
1442082754201,1272794,view,413901,
1442082695441,530559,addtocart,63543,
1442079340416,198270,addtocart,244819,
1442080593889,971454,view,206930,
1442086713341,1165148,transaction,384302,12886.0
1442084847823,211166,view,205231,
1442088038598,295384,view,243606,
1442083876242,198270,addtocart,153778,
1442092405355,292344,view,367490,
1442074057225,1172198,view,414460,
1442074278820,971454,view,119736,
1442076396345,895999,view,128745,
1442077124451,198270,view,303573,
1442077740902,1322350,view,98071,
1442119837188,653115,view,2463,
1442121279181,756185,addtocart,181673,
1442121345620,756185,view,143185,
1442122311595,976356,view,373128,
1442119864153,653115,view,154638,
1442115878379,1369328,view,356339,
1442199154802,104829,view,335975,
1442199040404,247235,view,334401,
1442158116877,737053,view,120822,
1442157126907,737053,view,119736,
1442150567606,1172198,view,414460,
1442165236991,994820,view,204070,
1442164475495,608714,view,314579,
1442165409613,994820,view,204070,
1442165337540,737053,view,204070,
1442166188612,737053,view,180751,
1442168122785,247235,view,373842,
1442189334596,737053,view,130221,
1442190747924,737053,view,461686,
1442190335909,1114419,view,170811,
1442190408470,1114419,view,397236,
1442191935671,994820,view,338395,
1442183459883,247235,addtocart,170390,
1442184675358,994820,view,338395,
1442186272092,737053,view,13925,
1442184017387,403525,view,329595,
1442183698522,247235,view,170390,
1442124055400,292344,view,367490,
1442130827096,121441,view,241555,
1442132315387,121441,view,268972,
1442131112985,121441,addtocart,268972,
1442170311729,737053,view,222888,
1442201819038,839424,view,150547,
1442177392715,737053,view,17108,
1442163631564,247235,view,466008,
1442162474534,54791,view,296619,
1442163300403,608714,view,314579,
1442192949040,839424,view,150547,
1442196324466,247235,addtocart,218746,
1442196241451,316850,view,7943,
1442195798748,737053,view,119736,
1442193472614,32252,view,133138,
1442181281884,1359187,view,58638,
1442183990254,247235,transaction,170390,6043.0
1442186030219,737053,view,13925,
1442156738801,737053,addtocart,190000,
1442190319867,1114419,view,397236,
1442190142711,1114419,view,397236,
1442189935041,994820,view,185348,
1442192124704,737053,view,89323,
1442168069800,737053,view,350384,
1442165666049,247235,view,400946,
1442173673360,1109474,view,253615,
1442199150334,104829,view,335975,
1442136277644,121441,view,268972,
1442135173834,121441,view,381941,
1442129376943,121441,view,37115,
1442130529554,121441,view,9877,
1442135078546,121441,view,82377,
1442174408016,994820,transaction,411280,744.0
1442208896573,121441,view,241555,
1442208824380,121441,view,9877,
1442208763006,121441,view,268972,
1442208861346,121441,view,82377,
1442210005528,121441,view,268972,
1442163060068,737053,view,456056,
1442160040790,737053,view,204070,
1442184009535,247235,view,170390,
1442183807253,247235,view,170390,
1442184352143,247235,view,170390,
1442156864715,737053,transaction,190000,7200.0
1442156684811,737053,view,190000,
1442130844591,121441,view,9877,
1442124437975,602115,view,368403,
1442130788799,121441,view,82377,
1442130897724,121441,view,38965,
1442168119271,247235,view,373842,
1442194790053,1098890,view,6605,
1442168937469,247235,transaction,373842,16375.0
1442172750212,994820,view,89871,
1442173202280,994820,view,198784,
1442173365853,994820,view,411280,
1442201346664,32920,addtocart,98547,
1442198529413,247235,view,292192,
1442178291046,994820,view,198784,
1442175072732,824082,view,119736,
1442175451596,247235,view,277794,
1442175733548,1126569,view,187026,
1442160150661,1126569,view,403576,
1442158425988,292344,view,367490,
1442159897824,737053,view,204070,
1442160844449,1322350,view,98071,
1442158676366,737053,view,153778,
1442163250777,824082,transaction,391992,16778.0
1442178635482,608714,view,314579,
1442195144188,32252,view,133138,
1442193546765,247235,view,185348,
1442196116721,1114419,view,184199,
1442196292964,1322350,view,98071,
1442196308517,247235,view,218746,
1442192290124,602115,view,368403,
1442193441947,994820,view,185348,
1442151782289,1388583,view,461686,
1442157096597,737053,view,190000,
1442156162539,32252,view,133138,
1442151786908,1388583,view,171878,
1442187855878,403525,view,329595,
1442183202848,737053,view,262521,
1442185759036,247235,view,338395,
1442186057901,1247378,view,310944,
1442185046546,994820,view,119736,
1442170281840,247235,view,188051,
1442169726488,121441,view,268972,
1442172917026,994820,view,319723,
1442166202171,292344,view,367490,
1442166088803,824082,view,56323,
1442201671943,808656,view,65273,
1442201605698,1227186,view,461190,
1442200917905,32920,view,143416,
1442201592727,32920,view,143416,
1442158780721,737053,view,153778,
1442159480363,247235,view,153778,
1442209381295,512866,view,296989,
1442204824002,1359187,view,58638,
1442208756155,1369328,view,356339,
1442209966547,10175,view,445105,
1442207320188,1334243,view,138427,
1442175907768,247235,transaction,461190,14444.0
1442174195759,1272794,view,413901,
1442175617716,247235,view,461190,
1442177909172,994820,view,411280,
1442199153587,104829,view,335975,
1442198371354,737053,view,89323,
1442199154547,104829,view,335975,
1442171150745,1272794,view,413901,
1442173099666,1322350,view,98071,
1442173696352,1109474,view,65273,
1442169257002,608714,view,314579,
1442190588141,1114419,view,397236,
1442166408324,1098890,view,6605,
1442165378512,824082,view,188051,
1442165488789,737053,view,204070,
1442168198579,247235,addtocart,373842,
1442194695272,1114419,view,17189,
1442194725222,1114419,view,17189,
1442195310921,1114419,view,397236,
1442134827968,121441,view,268972,
1442136410732,121441,view,268972,
1442129759378,121441,view,268972,
1442185770078,1359187,view,58638,
1442185052259,994820,addtocart,119736,
1442162595722,1388583,view,171878,
1442163324914,1394949,view,78265,
1442160045551,737053,view,119736,
1442159364135,247235,view,449391,
1442163234638,824082,view,391992,
1442201023334,32920,view,98547,
1442201634752,32920,view,98547,
1442175764119,247235,view,461190,
1442177415228,994820,view,198784,
1442175717764,247235,addtocart,461190,
1442178187439,994820,view,298560,
1442176508640,994820,view,461686,
1442180708742,247235,view,212650,
1442182276814,247235,view,8497,
1442170303007,1098890,view,6605,
1442173754002,1109474,view,344723,
1442157488169,247235,view,130865,
1442154508445,403525,view,329595,
1442184508385,994820,view,338395,
1442183395398,247235,view,170390,
1442166770944,824082,view,56323,
1442165369747,737053,view,204070,
1442164281714,839424,view,150547,
1442164706524,1126569,view,461190,
1442168101537,247235,view,373842,
1442162190816,737053,view,98467,
1442162979182,1114419,view,397236,
1442162595722,1388583,view,461686,
1442163802536,1369328,view,356339,
1442129517769,121441,view,9877,
1442188515675,1126569,view,334520,
1442195652899,737053,view,359251,
1442283943305,576068,view,54875,
1442284515838,1016935,view,401285,
1442285316182,748562,view,460133,
1442285683950,748562,transaction,17108,1832.0
1442284615126,1150086,view,350103,
1442284650175,576068,view,67811,
1442284611451,152963,view,350103,
1442283025195,576068,view,460133,
1442284310299,576068,view,460133,
1442286654382,808656,view,65273,
1442286320986,1322350,view,98071,
1442252514248,152963,view,395435,
1442251440990,1023195,view,52039,
1442251679740,808656,view,65273,
1442295759468,1122231,view,55925,
1442290181879,1003087,view,9877,
1442293262199,103405,view,198784,
1442263386377,135719,view,268883,
1442262388558,198270,view,395435,
1442260764966,152963,view,137697,
1442270954730,32252,view,133138,
1442271346255,1150086,view,190000,
1442273187639,1024334,view,199874,
1442271554200,112631,view,411482,
1442264270223,152963,view,79846,
1442266165042,32252,view,133138,
1442264359468,135719,view,420960,
1442264326042,135719,addtocart,420960,
1442265643704,1023195,view,52039,
1442257087342,1145249,view,358348,
1442257248520,1145249,view,358348,
1442269026439,152963,view,119736,
1442244859418,152963,view,461091,
1442246563926,10175,view,445105,
1442246255663,638482,view,403848,
1442245727527,152963,view,461686,
1442259002860,152963,view,170811,
1442275996043,1098890,view,6605,
1442277267852,316850,view,51650,
1442277214703,316850,view,320130,
1442275982442,32252,view,133138,
1442226458328,32920,view,98547,
1442224958445,32920,view,98547,
1442288452476,54791,view,296619,
1442286344294,560891,view,199874,
1442251368313,112631,view,9877,
1442254098975,198270,view,130865,
1442251933702,1150086,view,137974,
1442248256421,112631,view,411482,
1442250384917,90729,view,461686,
1442250668283,112631,view,411482,
1442248353148,112631,view,310944,
1442248765352,1293381,view,398579,
1442248775036,560891,view,400946,
1442247960048,1172198,view,414460,
1442242341759,565978,view,356475,
1442264457076,135719,view,268883,
1442264013052,135719,addtocart,268883,
1442266265620,1150086,view,334004,
1442264640597,152963,view,153778,
1442265775778,1023195,view,52039,
1442264663222,10175,view,445105,
1442264379444,1272794,view,413901,
1442289951902,1003087,view,82377,
1442269005301,152963,view,357474,
1442269034011,976356,view,328696,
1442260761088,1336835,view,271930,
1442261340504,565978,view,314801,
1442261607310,1394949,view,78265,
1442261731778,475172,view,4001,
1442261007123,316850,view,241555,
1442284267960,576068,view,67811,
1442284661396,576068,view,54875,
1442284105376,274264,view,64747,
1442284248724,576068,view,67811,
1442285787675,748562,view,409804,
1442284140672,1016935,view,368060,
1442284552464,576068,view,67811,
1442284627833,274264,view,91888,
1442284193908,576068,view,17108,
1442284028423,576068,view,460133,
1442284309141,274264,view,336131,
1442284578389,175606,view,127995,
1442243223724,247235,view,267196,
1442243198812,247235,view,267196,
1442255143596,198270,view,403576,
1442256900754,10175,view,445105,
1442256753698,10175,view,445105,
1442257262074,1145249,view,358348,
1442256578822,198270,transaction,158912,4014.0
1442273721655,1169021,view,303573,
1442273974438,316850,view,360877,
1442271611969,112631,addtocart,411482,
1442273704037,1169021,view,303573,
1442278290841,152963,view,254418,
1442281859482,32920,addtocart,98547,
1442280130865,1003087,view,9877,
1442260230948,152963,view,137697,
1442259226749,1150086,view,373384,
1442259201255,1336835,view,213834,
1442277244904,316850,view,51650,
1442277579763,1150086,addtocart,65273,
1442274125718,1169021,view,334520,
1442277079350,198270,view,9877,
1442277489265,1150086,view,65273,
1442277299349,198270,view,463663,
1442251818343,10175,view,445105,
1442252725030,247235,view,395435,
1442251850710,112631,view,310944,
1442252759790,247235,view,334401,
1442251261270,112631,view,266553,
1442251844082,121441,view,228287,
1442252372109,1023195,view,52039,
1442242648299,1150086,view,424899,
1442238801342,589239,view,231243,
1442250102985,247235,view,57301,
1442249192914,481464,view,120822,
1442250525103,1332095,view,411373,
1442249649116,198270,view,206880,
1442248223713,112631,view,26634,
1442248295935,112631,view,310944,
1442248486083,1272794,view,413901,
1442248808087,1272794,view,413901,
1442264422299,1272794,view,413901,
1442264495738,589239,view,231243,
1442265870467,560891,view,199874,
1442264238229,135719,view,283916,
1442264757115,1150086,addtocart,415562,
1442264793663,1150086,view,415562,
1442290079245,1003087,view,325310,
1442290044657,1003087,view,38965,
1442272275516,1336835,view,446934,
1442271409551,1150086,view,357474,
1442285912771,1374225,view,461686,
1442283928187,274264,view,336131,
1442285739366,748562,view,17108,
1442284465678,576068,view,54875,
1442285595954,576068,view,460133,
1442284989606,576068,view,460133,
1442284788734,576068,view,17108,
1442256296706,565978,view,158912,
1442269067610,1150086,view,182785,
1442268466879,173863,view,153778,
1442268798630,198270,view,229204,
1442269099766,173863,view,420960,
1442244619690,152963,view,461190,
1442245797863,152963,view,171878,
1442244539653,512866,view,303715,
1442243043901,1322350,view,98071,
1442245583690,198270,view,463122,
1442259784109,1336835,transaction,213834,16993.0
1442259364936,1126569,addtocart,355393,
1442281815016,32920,view,98547,
1442279153370,994820,view,179601,
1442278429815,1150086,view,254418,
1442279253066,403525,view,329595,
1442261205529,198270,view,190000,
1442261483009,475172,view,4001,
1442263722299,135719,transaction,268883,3552.0
1442263456242,247235,view,13925,
1442271279422,1150086,view,350103,
1442249539685,198270,view,206880,
1442248159276,112631,view,310944,
1442250310459,1332095,view,165030,
1442225028928,32920,view,98547,
1442264106285,316850,view,79846,
1442264021025,135719,addtocart,268883,
1442266886435,560891,view,199874,
1442264648684,135719,transaction,420960,10844.0
1442264326045,135719,addtocart,420960,
1442264699409,1272794,view,413901,
1442263932505,247235,view,412404,
1442267620003,1322350,view,98071,
1442267827029,310759,view,24059,
1442268982607,152963,view,357474,
1442252724717,1150086,view,137974,
1442252856822,32252,view,133138,
1442252373993,1023195,addtocart,52039,
1442251825857,1023195,view,52039,
1442251628392,112631,view,79846,
1442286389279,1369328,view,356339,
1442283853638,576068,view,460133,
1442285328619,748562,view,17108,
1442284056115,274264,view,49257,
1442284427866,274264,view,436004,
1442282441208,152963,view,463585,
1442284594522,576068,view,67811,
1442256353669,198270,view,158912,
1442256353872,198270,addtocart,158912,
1442254296789,152693,view,66752,
1442244524624,152963,view,461190,
1442243705267,693709,view,465522,
1442243658252,152963,view,171878,
1442247007528,152963,view,247909,
1442245914745,247235,view,22436,
1442259690504,316850,view,218794,
1442259515667,808656,view,65273,
1442277347771,316850,view,51650,
1442280193305,1003087,view,38965,
1442279245383,994820,view,22926,
1442278526127,638482,view,400946,
1442256231817,198270,view,395435,
1442254579796,152693,view,170811,
1442254337485,152693,view,139978,
1442254261975,1015243,view,355994,
1442251727422,121441,view,77573,
1442250568947,1332095,view,90219,
1442249273767,481464,view,340960,
1442248323543,112631,view,26634,
1442240092469,1388583,view,461686,
1442219199550,32920,view,98547,
1442294909350,756185,view,181673,
1442294942984,756185,view,143185,
1442264077918,135719,view,268883,
1442266011585,1023195,view,349679,
1442264556149,1150086,view,415562,
1442264174023,135719,view,420960,
1442264160728,247235,view,412404,
1442290110519,1003087,view,9877,
1442269744369,247235,view,268883,
1442269288407,1322350,view,98071,
1442269119326,173863,view,268883,
1442269063572,173863,view,268883,
1442269077830,1150086,view,182785,
1442268485245,1272794,view,413901,
1442263724145,135719,view,167543,
1442262247316,247235,view,303960,
1442262034995,896066,view,137697,
1442262652889,152963,view,137697,
1442261540713,1272794,view,413901,
1442284253038,576068,view,460133,
1442284648378,1359187,view,58638,
1442284288564,1016935,view,401285,
1442285284354,576068,view,54875,
1442284533510,576068,view,17108,
1442284523694,274264,view,336131,
1442284712584,576068,view,67811,
1442284402748,1016935,view,166050,
1442284066679,576068,view,67811,
1442285605404,576068,view,54875,
1442285760522,748562,addtocart,17108,
1442285503496,748562,addtocart,17108,
1442284770227,576068,view,67811,
1442260486764,1169021,view,303573,
1442246837329,152963,view,357650,
1442271435081,1150086,view,393028,
1442273304590,247235,view,9877,
1442280199668,994820,view,46232,
1442278191923,748562,view,290999,
1442280038374,198270,transaction,119736,16523.0
1442279772823,1150086,view,254418,
1442276473402,1150086,view,395435,
1442276939314,316850,view,320130,
1442277238585,316850,view,51650,
1442286389740,560891,addtocart,199874,
1442259350974,1126569,view,355393,
1442259266928,1150086,view,373384,
1442259537598,1126569,transaction,355393,2033.0
1442259982193,152963,view,119736,
1442259708331,976356,view,86532,
1442268780704,152963,view,308025,
1442267440254,560891,view,199874,
1442270426811,1336835,view,384157,
1442268715610,152963,view,308025,
1442262304927,1169021,view,303573,
1442239270825,403525,view,329595,
1442240094467,1388583,view,171878,
1442241355505,944550,view,17108,
1442248514935,1020655,view,51650,
1442247619224,630463,view,76426,
1442249745304,10175,view,445105,
1442252376198,1369328,view,356339,
1442290201397,1003087,addtocart,9877,
1442290151503,1003087,view,241555,
1442292404899,756185,view,181673,
1442264593363,1098890,view,6605,
1442266250770,1150086,view,334004,
1442264077296,316600,view,66752,
1442265775935,1023195,addtocart,52039,
1442276969945,316850,view,320130,
1442274881419,1150086,view,315393,
1442274345772,1015599,view,358348,
1442243574443,247235,view,267196,
1442243479762,247235,transaction,267196,5971.0
1442244054047,944550,view,17108,
1442254183089,198270,view,130865,
1442257421056,1150086,view,206880,
1442285787956,748562,addtocart,409804,
1442284373375,274264,view,336131,
1442284157580,576068,view,67811,
1442284608750,576068,view,54875,
1442282930888,808656,view,65273,
1442283905723,576068,view,460133,
1442284676787,576068,view,67811,
1442364365298,1369328,view,356339,
1442322619167,1023195,view,52039,
1442325184392,602115,view,368403,
1442322391203,1023195,view,52039,
1442307933675,121441,view,319680,
1442334409607,565978,view,271930,
1442337067336,198270,addtocart,325310,
1442348007355,748562,view,331567,
1442350696921,198270,view,329595,
1442349138234,152963,view,45175,
1442349143813,748562,view,8300,
1442350065487,135719,addtocart,128296,
1442354599260,693709,view,133907,
1442357541646,971454,view,394678,
1442351285453,198153,addtocart,339703,
1442353597035,1236028,view,454818,
1442353707592,1236028,view,395845,
1442351584185,1236028,view,320130,
1442351636859,971454,view,128296,
1442351579256,994820,addtocart,340375,
1442339257182,310759,view,56323,
1442338811820,994820,view,167543,
1442338662795,152963,view,368403,
1442338632791,971454,view,228287,
1442340121889,1003087,view,325310,
1442339848973,1003087,addtocart,283115,
1442342427624,1003087,addtocart,9877,
1442343346289,1272794,view,413901,
1442341806440,994820,addtocart,325310,
1442342019551,971454,view,167543,
1442342939251,1369328,view,356339,
1442360085890,653115,view,2463,
1442332480699,565978,view,115696,
1442329339109,971454,view,346892,
1442333123915,1334791,view,373725,
1442332750484,1023195,view,380971,
1442332958117,971454,view,218746,
1442329427925,971454,view,346892,
1442329709261,198270,addtocart,252344,
1442366886628,530559,view,252344,
1442366444036,198270,addtocart,314801,
1442346795665,1024334,view,205231,
1442346853477,915126,view,344902,
1442344489044,152963,view,340960,
1442337309074,560891,view,199874,
1442340319465,748562,view,411934,
1442337786375,565978,view,128745,
1442339219972,971454,view,228287,
1442339895783,971454,view,463663,
1442347998731,748562,addtocart,331567,
1442349862229,971454,view,51650,
1442348643716,152963,view,27248,
1442350189627,135719,transaction,128296,6068.0
1442350373295,135719,view,128296,
1442349713362,1394949,view,78265,
1442348724029,135719,view,363125,
1442307991886,121441,view,241555,
1442307827136,121441,view,412622,
1442307675278,121441,addtocart,319680,
1442322719575,403525,view,329595,
1442336420108,808656,view,65273,
1442334036959,1024334,view,199874,
1442333812741,1023195,view,380971,
1442336990556,198270,view,241555,
1442336585033,895999,view,461190,
1442352721232,971454,view,119736,
1442353686921,1236028,view,253072,
1442353956241,971454,view,207825,
1442354196291,171718,view,4067,
1442351364551,994820,view,340375,
1442357268964,994820,view,354153,
1442354928914,171718,view,4067,
1442341553022,1369328,view,356339,
1442344188921,1003087,transaction,9877,16004.0
1442343412294,1272794,view,413901,
1442331596808,560891,view,199874,
1442332375995,565978,view,315543,
